,[2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[2. 2. 2. 1. 1. 1. 1. 1. 1. 1. 0.],[2. 2. 2. 2. 1. 1. 1. 1. 1. 0. 0.],[2. 2. 2. 2. 2. 1. 1. 1. 0. 0. 0.],[2. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0.],[3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[3. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0.],[3. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0.],[3. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0.],[3. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0.],[3. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0.],[3. 3. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[3. 3. 2. 1. 1. 1. 1. 1. 0. 0. 0.],[3. 3. 2. 2. 1. 1. 1. 0. 0. 0. 0.],[3. 3. 2. 2. 2. 1. 0. 0. 0. 0. 0.],[3. 3. 3. 1. 1. 1. 1. 0. 0. 0. 0.],[3. 3. 3. 2. 1. 1. 0. 0. 0. 0. 0.],[3. 3. 3. 2. 2. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0.],[4. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],[4. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[4. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0.],[4. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0.],[4. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0.],[4. 3. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[4. 3. 2. 1. 1. 1. 1. 0. 0. 0. 0.],[4. 3. 2. 2. 1. 1. 0. 0. 0. 0. 0.],[4. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0.],[4. 3. 3. 2. 1. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[4. 4. 2. 1. 1. 1. 0. 0. 0. 0. 0.],[4. 4. 2. 2. 1. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 2. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 4. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[5. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[5. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0.],[5. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0.],[5. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0.],[5. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[5. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0.],[5. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[5. 4. 2. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 4. 2. 2. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 3. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 5. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 3. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[6. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[6. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0.],[6. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0.],[6. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[6. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0.],[6. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[6. 4. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 3. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[7. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[7. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0.],[7. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[7. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 5. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[8. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[8. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[9. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[9. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[10.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.],[10.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  3.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[12.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[4. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0.],-0.05454545454545454,-0.08787878787878788,-0.08787878787878788,-0.07305194805194805,-0.050216450216450215,-0.0,-0.07575757575757576,-0.08138528138528138,-0.0685064935064935,-0.048917748917748916,-0.024891774891774892,-0.05303030303030303,-0.04220779220779221,-0.024242424242424242,-0.003246753246753247,0.02554112554112554,0.044372294372294376,0.0670995670995671,0.13203463203463203,-0.0,-0.01893939393939394,-0.012121212121212121,-0.0,0.012121212121212121,0.024242424242424242,0.03636363636363636,0.048484848484848485,0.05670995670995671,0.10606060606060606,0.11320346320346321,0.1696969696969697,0.08354978354978355,0.09307359307359307,0.09437229437229437,0.16017316017316016,0.14242424242424243,0.19696969696969696,0.030303030303030304,0.03722943722943723,0.048917748917748916,0.05714285714285714,0.05670995670995671,0.10021645021645022,0.11082251082251082,0.11320346320346321,0.18831168831168832,0.1696969696969697,0.15757575757575756,0.16017316017316016,0.14242424242424243,0.23484848484848486,0.2787878787878788,0.24458874458874458,0.23484848484848486,0.32727272727272727,0.08787878787878788,0.10670995670995671,0.11601731601731602,0.11320346320346321,0.18571428571428572,0.18831168831168832,0.1696969696969697,0.2727272727272727,0.24458874458874458,0.23484848484848486,0.32727272727272727,0.3484848484848485,0.32727272727272727,0.4727272727272727,0.1696969696969697,0.18701298701298702,0.18831168831168832,0.1696969696969697,0.2819264069264069,0.2727272727272727,0.37575757575757573,0.3484848484848485,0.32727272727272727,0.4727272727272727,0.6181818181818182,0.2727272727272727,0.2819264069264069,0.2727272727272727,0.3939393939393939,0.37575757575757573,0.4727272727272727,0.6181818181818182,0.3939393939393939,0.3939393939393939,0.37575757575757573,0.5242424242424243,0.6181818181818182,0.5303030303030303,0.5242424242424243,0.6727272727272727,0.6787878787878788,0.6727272727272727,0.8363636363636363,1.0
[4. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0.],-0.18181818181818182,-0.12121212121212122,-0.06782106782106782,-0.031385281385281384,-0.011255411255411256,-0.45454545454545453,-0.24646464646464647,-0.1393939393939394,-0.0748917748917749,-0.032756132756132754,-0.008658008658008658,-0.21212121212121213,-0.11688311688311688,-0.05627705627705628,-0.016233766233766232,-0.07142857142857142,-0.018037518037518036,0.012987012987012988,0.03896103896103896,-0.18181818181818182,-0.08484848484848485,-0.03766233766233766,-0.012121212121212121,-0.0,-0.05627705627705628,-0.015151515151515152,0.005411255411255411,0.010822510822510822,0.025252525252525252,0.032467532467532464,0.03787878787878788,0.031746031746031744,0.03427128427128427,0.025974025974025976,0.06060606060606061,0.030303030303030304,0.05303030303030303,-0.030303030303030304,0.008658008658008658,0.01948051948051948,0.0183982683982684,0.010822510822510822,0.04292929292929293,0.04365079365079365,0.032467532467532464,0.07575757575757576,0.03787878787878788,0.08802308802308802,0.06060606060606061,0.030303030303030304,0.0707070707070707,0.06060606060606061,0.12121212121212122,0.0707070707070707,0.08080808080808081,0.09090909090909091,0.07900432900432901,0.05663780663780664,0.032467532467532464,0.11327561327561328,0.07575757575757576,0.03787878787878788,0.08838383838383838,0.12121212121212122,0.0707070707070707,0.08080808080808081,0.1414141414141414,0.08080808080808081,0.16161616161616163,0.16883116883116883,0.12193362193362194,0.07575757575757576,0.03787878787878788,0.15151515151515152,0.08838383838383838,0.10101010101010101,0.1414141414141414,0.08080808080808081,0.16161616161616163,0.18181818181818182,0.22510822510822512,0.15151515151515152,0.08838383838383838,0.17676767676767677,0.10101010101010101,0.16161616161616163,0.18181818181818182,0.2727272727272727,0.17676767676767677,0.10101010101010101,0.20202020202020202,0.18181818181818182,0.3181818181818182,0.20202020202020202,0.22727272727272727,0.36363636363636365,0.22727272727272727,0.4090909090909091,0.45454545454545453
[4. 3. 1. 1. 1. 1. 1. 1. 0. 0. 0.],-0.0,-0.07575757575757576,-0.16017316017316016,-0.24177489177489178,-0.2818181818181818,-0.0,-0.0,-0.04329004329004329,-0.09437229437229437,-0.10346320346320347,-0.02813852813852814,-0.0,-0.021645021645021644,-0.013852813852813853,0.07142857142857142,0.017316017316017316,0.09523809523809523,0.2748917748917749,0.23593073593073594,-0.0,-0.0,-0.027056277056277056,-0.024242424242424242,0.05627705627705628,-0.0,0.016233766233766232,0.09426406926406926,0.2778138528138528,0.09166666666666666,0.24177489177489178,0.421969696969697,0.021645021645021644,0.09112554112554112,0.24177489177489178,0.20865800865800865,0.4212121212121212,0.37424242424242427,0.0,0.0,0.01948051948051948,0.10930735930735931,0.31385281385281383,0.027056277056277056,0.10995670995670996,0.2778138528138528,0.24177489177489178,0.4681818181818182,0.09437229437229437,0.24177489177489178,0.4681818181818182,0.4212121212121212,0.6606060606060606,0.24177489177489178,0.4681818181818182,0.703030303030303,0.0,0.032467532467532464,0.12878787878787878,0.31385281385281383,0.11320346320346321,0.2778138528138528,0.5143939393939394,0.4681818181818182,0.24177489177489178,0.4681818181818182,0.703030303030303,0.4681818181818182,0.7454545454545455,0.7454545454545455,0.032467532467532464,0.13203463203463203,0.31385281385281383,0.5606060606060606,0.2778138528138528,0.5143939393939394,0.7454545454545455,0.4681818181818182,0.7454545454545455,0.7454545454545455,1.0,0.13203463203463203,0.31385281385281383,0.5606060606060606,0.5143939393939394,0.7818181818181819,0.7454545454545455,1.0,0.31385281385281383,0.5606060606060606,0.8181818181818182,0.7818181818181819,1.0,0.5606060606060606,0.8181818181818182,1.0,0.8181818181818182,1.0,1.0,1.0
[4. 3. 2. 1. 1. 1. 1. 0. 0. 0. 0.],-0.10909090909090909,-0.1696969696969697,-0.19264069264069264,-0.18354978354978355,-0.14415584415584415,-0.0,-0.08080808080808081,-0.1163059163059163,-0.11601731601731602,-0.08528138528138528,-0.022727272727272728,-0.050505050505050504,-0.05930735930735931,-0.03636363636363636,0.015151515151515152,-0.0,0.04220779220779221,0.11038961038961038,0.11038961038961038,-0.0,-0.050505050505050504,-0.05930735930735931,-0.03636363636363636,0.015151515151515152,-0.016233766233766232,-0.0,0.043073593073593076,0.11320346320346321,0.05930735930735931,0.1163059163059163,0.1696969696969697,0.022943722943722943,0.05930735930735931,0.1163059163059163,0.1163059163059163,0.17323232323232324,0.1696969696969697,0.0,-0.012987012987012988,0.007647907647907648,0.05627705627705628,0.13203463203463203,0.030591630591630593,0.07366522366522367,0.13823953823953825,0.13823953823953825,0.20404040404040405,0.07965367965367966,0.13823953823953825,0.20404040404040405,0.20404040404040405,0.2787878787878788,0.16017316017316016,0.2383838383838384,0.32727272727272727,0.015151515151515152,0.04040404040404041,0.09018759018759019,0.16017316017316016,0.09668109668109669,0.16327561327561327,0.2383838383838384,0.2383838383838384,0.16017316017316016,0.2383838383838384,0.32727272727272727,0.2727272727272727,0.37575757575757573,0.42424242424242425,0.05670995670995671,0.1137085137085137,0.18831168831168832,0.2727272727272727,0.18831168831168832,0.27575757575757576,0.37575757575757573,0.2727272727272727,0.37575757575757573,0.42424242424242425,0.6181818181818182,0.13203463203463203,0.21645021645021645,0.31313131313131315,0.31313131313131315,0.42525252525252527,0.42424242424242425,0.6181818181818182,0.24458874458874458,0.35353535353535354,0.47474747474747475,0.47474747474747475,0.6181818181818182,0.3939393939393939,0.5252525252525253,0.6727272727272727,0.5757575757575758,0.7272727272727273,0.7818181818181819,1.0
[4. 3. 2. 2. 1. 1. 0. 0. 0. 0. 0.],-0.34545454545454546,-0.2787878787878788,-0.198989898989899,-0.12294372294372294,-0.05800865800865801,-0.36363636363636365,-0.2787878787878788,-0.20216450216450216,-0.1305194805194805,-0.06666666666666667,-0.017316017316017316,-0.19646464646464645,-0.12727272727272726,-0.06551226551226551,-0.01443001443001443,-0.05627705627705628,-0.007215007215007215,0.025974025974025976,0.032467532467532464,-0.22727272727272727,-0.1621212121212121,-0.1027056277056277,-0.048484848484848485,-0.005411255411255411,-0.09426406926406926,-0.043073593073593076,-0.0,0.027056277056277056,0.009018759018759018,0.03607503607503607,0.03787878787878788,-0.01875901875901876,0.01443001443001443,0.03607503607503607,0.04329004329004329,0.04040404040404041,0.045454545454545456,-0.1111111111111111,-0.06601731601731602,-0.021645021645021644,0.01443001443001443,0.032467532467532464,-0.011183261183261184,0.023448773448773448,0.045093795093795096,0.05411255411255411,0.050505050505050504,0.03751803751803752,0.05411255411255411,0.050505050505050504,0.06060606060606061,0.06060606060606061,0.07575757575757576,0.07575757575757576,0.08080808080808081,-0.015151515151515152,0.01443001443001443,0.04112554112554113,0.05411255411255411,0.05230880230880231,0.06764069264069264,0.06313131313131314,0.07575757575757576,0.07575757575757576,0.07575757575757576,0.08080808080808081,0.10606060606060606,0.10101010101010101,0.1414141414141414,0.047619047619047616,0.06926406926406926,0.08116883116883117,0.07575757575757576,0.0946969696969697,0.0946969696969697,0.10101010101010101,0.10606060606060606,0.10101010101010101,0.1414141414141414,0.18181818181818182,0.09884559884559885,0.11363636363636363,0.11363636363636363,0.13257575757575757,0.12626262626262627,0.1414141414141414,0.18181818181818182,0.15151515151515152,0.1590909090909091,0.15151515151515152,0.17676767676767677,0.18181818181818182,0.21212121212121213,0.21212121212121213,0.22727272727272727,0.2828282828282828,0.2727272727272727,0.36363636363636365,0.45454545454545453
[4. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0.],-1.0,-0.45454545454545453,-0.18181818181818182,-0.06060606060606061,-0.015151515151515152,-1.0,-0.6181818181818182,-0.32727272727272727,-0.14242424242424243,-0.04632034632034632,-0.008658008658008658,-0.4681818181818182,-0.24177489177489178,-0.09437229437229437,-0.021645021645021644,-0.16017316017316016,-0.04329004329004329,-0.0,-0.0,-0.6727272727272727,-0.37575757575757573,-0.1696969696969697,-0.05670995670995671,-0.010822510822510822,-0.2778138528138528,-0.11320346320346321,-0.027056277056277056,-0.0,-0.05411255411255411,0.0,0.0,-0.13203463203463203,-0.032467532467532464,0.0,0.0,0.0,0.0,-0.42424242424242425,-0.19696969696969696,-0.0670995670995671,-0.012987012987012988,0.0,-0.13203463203463203,-0.032467532467532464,0.0,0.0,0.0,-0.03896103896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19696969696969696,-0.0670995670995671,-0.012987012987012988,0.0,-0.032467532467532464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0670995670995671,-0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[4. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0.],-0.4909090909090909,-0.421969696969697,-0.354978354978355,-0.2774891774891775,-0.17272727272727273,-0.2727272727272727,-0.2787878787878788,-0.24177489177489178,-0.1880952380952381,-0.11385281385281386,-0.015151515151515152,-0.14242424242424243,-0.1156926406926407,-0.06926406926406926,-0.005411255411255411,-0.03722943722943723,-0.0,0.04329004329004329,0.025974025974025976,-0.22727272727272727,-0.20404040404040405,-0.16428571428571428,-0.10606060606060606,-0.025252525252525252,-0.09166666666666666,-0.05930735930735931,-0.009018759018759018,0.05411255411255411,-0.0,0.03607503607503607,0.03787878787878788,-0.04040404040404041,-0.005411255411255411,0.04329004329004329,0.02886002886002886,0.050505050505050504,0.03787878787878788,-0.12121212121212122,-0.1066017316017316,-0.0670995670995671,-0.005411255411255411,0.07575757575757576,-0.02922077922077922,0.005411255411255411,0.05411255411255411,0.03607503607503607,0.06313131313131314,0.008658008658008658,0.04329004329004329,0.07575757575757576,0.050505050505050504,0.06060606060606061,0.04329004329004329,0.07575757575757576,0.08080808080808081,-0.041666666666666664,-0.024891774891774892,0.016233766233766232,0.07575757575757576,0.0183982683982684,0.05411255411255411,0.0946969696969697,0.06313131313131314,0.04329004329004329,0.07575757575757576,0.08080808080808081,0.07575757575757576,0.12121212121212122,0.12121212121212122,0.0021645021645021645,0.02922077922077922,0.07575757575757576,0.13257575757575757,0.05411255411255411,0.0946969696969697,0.10101010101010101,0.07575757575757576,0.12121212121212122,0.12121212121212122,0.18181818181818182,0.03571428571428571,0.07575757575757576,0.13257575757575757,0.0946969696969697,0.15151515151515152,0.12121212121212122,0.18181818181818182,0.07575757575757576,0.13257575757575757,0.21212121212121213,0.15151515151515152,0.18181818181818182,0.13257575757575757,0.21212121212121213,0.22727272727272727,0.21212121212121213,0.3181818181818182,0.3181818181818182,0.45454545454545453
[4. 3. 3. 2. 1. 0. 0. 0. 0. 0. 0.],-1.0,-0.6181818181818182,-0.37575757575757573,-0.19696969696969696,-0.07748917748917748,-1.0,-0.6121212121212121,-0.37424242424242427,-0.20573593073593074,-0.08874458874458875,-0.022727272727272728,-0.37424242424242427,-0.20865800865800865,-0.09437229437229437,-0.025974025974025976,-0.09437229437229437,-0.027056277056277056,-0.0,-0.0,-0.6727272727272727,-0.421969696969697,-0.24177489177489178,-0.11320346320346321,-0.032467532467532464,-0.24177489177489178,-0.1163059163059163,-0.03607503607503607,-0.0,-0.03607503607503607,-0.0,0.0,-0.13203463203463203,-0.04329004329004329,0.0,0.0,0.0,0.0,-0.42424242424242425,-0.23593073593073594,-0.11038961038961038,-0.032467532467532464,0.0,-0.11038961038961038,-0.03463203463203463,0.0,0.0,0.0,-0.03896103896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19696969696969696,-0.08874458874458875,-0.025974025974025976,0.0,-0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0670995670995671,-0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[4. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-0.6181818181818182,-0.2787878787878788,-0.08787878787878788,-1.0,-1.0,-0.6181818181818182,-0.2787878787878788,-0.08787878787878788,-0.015151515151515152,-0.6181818181818182,-0.2787878787878788,-0.08787878787878788,-0.015151515151515152,-0.08787878787878788,-0.015151515151515152,-0.0,-0.0,-1.0,-0.7454545454545455,-0.421969696969697,-0.1696969696969697,-0.03787878787878788,-0.421969696969697,-0.1696969696969697,-0.03787878787878788,-0.0,-0.03787878787878788,-0.0,-0.0,-0.2727272727272727,-0.07575757575757576,0.0,0.0,0.0,0.0,-0.7878787878787878,-0.4696969696969697,-0.19696969696969696,-0.045454545454545456,0.0,-0.19696969696969696,-0.045454545454545456,0.0,0.0,0.0,-0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4696969696969697,-0.19696969696969696,-0.045454545454545456,0.0,-0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19696969696969696,-0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[4. 4. 1. 1. 1. 1. 1. 0. 0. 0. 0.],-0.18181818181818182,-0.2727272727272727,-0.3225108225108225,-0.354978354978355,-0.3606060606060606,-0.0,-0.10101010101010101,-0.16017316017316016,-0.19264069264069264,-0.18888888888888888,-0.11471861471861472,-0.050505050505050504,-0.08225108225108226,-0.07922077922077922,-0.013708513708513708,-0.018614718614718615,0.0367965367965368,0.17532467532467533,0.17532467532467533,-0.0,-0.050505050505050504,-0.08225108225108226,-0.08354978354978355,-0.031746031746031744,-0.021645021645021644,-0.022943722943722943,0.01875901875901876,0.13203463203463203,0.04040404040404041,0.13203463203463203,0.2727272727272727,-0.0,0.025108225108225107,0.09437229437229437,0.09437229437229437,0.20404040404040405,0.14242424242424243,0.0,-0.032467532467532464,-0.03823953823953824,0.0036075036075036075,0.13203463203463203,0.0,0.03607503607503607,0.13203463203463203,0.13203463203463203,0.2727272727272727,0.0316017316017316,0.09437229437229437,0.20404040404040405,0.20404040404040405,0.2787878787878788,0.09437229437229437,0.20404040404040405,0.37575757575757573,0.0,0.0,0.03607503607503607,0.13203463203463203,0.046897546897546896,0.13203463203463203,0.2727272727272727,0.2727272727272727,0.09437229437229437,0.20404040404040405,0.37575757575757573,0.20404040404040405,0.37575757575757573,0.37575757575757573,0.010822510822510822,0.046897546897546896,0.13203463203463203,0.2727272727272727,0.13203463203463203,0.2727272727272727,0.47474747474747475,0.20404040404040405,0.37575757575757573,0.37575757575757573,0.6181818181818182,0.049062049062049064,0.13203463203463203,0.2727272727272727,0.2727272727272727,0.47474747474747475,0.37575757575757573,0.6181818181818182,0.13203463203463203,0.2727272727272727,0.47474747474747475,0.47474747474747475,0.6181818181818182,0.2727272727272727,0.47474747474747475,0.7272727272727273,0.47474747474747475,0.7272727272727273,0.7272727272727273,1.0
[4. 4. 2. 1. 1. 1. 0. 0. 0. 0. 0.],-0.4909090909090909,-0.421969696969697,-0.354978354978355,-0.2812770562770563,-0.19090909090909092,-0.36363636363636365,-0.32727272727272727,-0.2795093795093795,-0.22207792207792207,-0.1510822510822511,-0.06565656565656566,-0.20404040404040405,-0.16428571428571428,-0.10909090909090909,-0.04040404040404041,-0.0670995670995671,-0.012987012987012988,0.045454545454545456,0.06060606060606061,-0.18181818181818182,-0.17323232323232324,-0.1408008658008658,-0.09307359307359307,-0.03427128427128427,-0.09112554112554112,-0.05930735930735931,-0.01443001443001443,0.032467532467532464,0.005411255411255411,0.04329004329004329,0.07575757575757576,-0.025108225108225107,-0.0,0.02886002886002886,0.03607503607503607,0.050505050505050504,0.03787878787878788,-0.12121212121212122,-0.10714285714285714,-0.07142857142857142,-0.021645021645021644,0.032467532467532464,-0.03607503607503607,0.0,0.04329004329004329,0.05411255411255411,0.07575757575757576,0.010822510822510822,0.03607503607503607,0.050505050505050504,0.06313131313131314,0.06060606060606061,0.04329004329004329,0.06313131313131314,0.10101010101010101,-0.041666666666666664,-0.027056277056277056,0.005411255411255411,0.04329004329004329,0.021645021645021644,0.05411255411255411,0.07575757575757576,0.0946969696969697,0.04329004329004329,0.06313131313131314,0.10101010101010101,0.07575757575757576,0.10101010101010101,0.12121212121212122,0.0021645021645021645,0.023809523809523808,0.05411255411255411,0.07575757575757576,0.06493506493506493,0.0946969696969697,0.15151515151515152,0.07575757575757576,0.10101010101010101,0.12121212121212122,0.18181818181818182,0.03571428571428571,0.06493506493506493,0.0946969696969697,0.11363636363636363,0.15151515151515152,0.12121212121212122,0.18181818181818182,0.07575757575757576,0.11363636363636363,0.15151515151515152,0.18181818181818182,0.18181818181818182,0.13257575757575757,0.18181818181818182,0.2727272727272727,0.21212121212121213,0.2727272727272727,0.3181818181818182,0.45454545454545453
[4. 4. 2. 2. 1. 0. 0. 0. 0. 0. 0.],-1.0,-0.6181818181818182,-0.37575757575757573,-0.19696969696969696,-0.07748917748917748,-1.0,-0.6606060606060606,-0.4212121212121212,-0.24177489177489178,-0.11038961038961038,-0.030303030303030304,-0.4681818181818182,-0.2795093795093795,-0.13823953823953825,-0.04329004329004329,-0.16017316017316016,-0.05411255411255411,-0.0,-0.0,-0.6181818181818182,-0.37424242424242427,-0.20865800865800865,-0.09437229437229437,-0.025974025974025976,-0.24177489177489178,-0.1163059163059163,-0.03607503607503607,-0.0,-0.04329004329004329,-0.0,-0.0,-0.09437229437229437,-0.02886002886002886,-0.0,0.0,0.0,0.0,-0.42424242424242425,-0.23593073593073594,-0.11038961038961038,-0.032467532467532464,0.0,-0.13203463203463203,-0.04329004329004329,0.0,0.0,0.0,-0.032467532467532464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19696969696969696,-0.08874458874458875,-0.025974025974025976,0.0,-0.032467532467532464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0670995670995671,-0.01948051948051948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
