,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0.],[2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[2. 2. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[2. 2. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[2. 2. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0.],[2. 2. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0.],[3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[3. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[3. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[3. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[3. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0.],[3. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[3. 3. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[3. 3. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[3. 3. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[4. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[4. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[4. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[4. 3. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 3. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 4. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[5. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[5. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[5. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[6. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[6. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[7. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[7. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 5. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[8. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[10.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  2.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  3.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[12.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[4. 4. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-0.9506604506604507,-0.83993783993784,-0.6707459207459208,-1.0,-1.0,-0.9159673659673659,-0.7659479409479409,-0.5621212121212121,-0.3194444444444444,-0.8662004662004662,-0.6740481740481741,-0.44137529137529136,-0.18034188034188034,-0.3124708624708625,-0.04126845376845377,0.23108003108003108,0.3606837606837607,-1.0,-0.9086247086247087,-0.7385392385392385,-0.5104312354312355,-0.24393939393939393,-0.6398601398601399,-0.38053613053613056,-0.09656177156177156,0.1905982905982906,0.04895104895104895,0.33294483294483296,0.6993006993006993,-0.317016317016317,0.0,0.31002331002331,0.4552447552447552,0.7073426573426573,0.8293706293706293,-0.862937062937063,-0.6590909090909091,-0.41410256410256413,-0.14297785547785546,0.1341103341103341,-0.28205128205128205,-0.0,0.27692307692307694,0.40994560994560997,0.6482517482517482,0.10163170163170163,0.4019425019425019,0.6608391608391608,0.7691142191142191,0.972027972027972,0.4916083916083916,0.7351981351981351,0.9533799533799534,-0.534965034965035,-0.24592074592074592,0.04895104895104895,0.32797202797202796,0.1958041958041958,0.46324786324786327,0.6895104895104895,0.7853146853146853,0.5993006993006993,0.8073426573426573,0.972027972027972,0.8734265734265734,0.965034965034965,1.0,-0.05244755244755245,0.2523310023310023,0.5165501165501165,0.7307692307692307,0.6375291375291375,0.8192307692307692,0.972027972027972,0.9195804195804196,0.9790209790209791,1.0,1.0,0.46153846153846156,0.6913752913752914,0.8531468531468531,0.9195804195804196,0.9790209790209791,1.0,1.0,0.8433566433566434,0.9426573426573427,0.986013986013986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[4. 4. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-0.9665889665889665,-0.8904428904428905,-0.7587412587412588,-1.0,-1.0,-0.9440559440559441,-0.8383838383838383,-0.6831390831390831,-0.46386946386946387,-0.9135198135198135,-0.7792022792022792,-0.6073038073038073,-0.3861693861693862,-0.5347319347319347,-0.31763791763791765,-0.043356643356643354,0.0,-1.0,-0.9401709401709402,-0.8241388241388241,-0.6575757575757576,-0.42991452991452994,-0.7649572649572649,-0.5791763791763792,-0.3482776482776483,-0.0533022533022533,-0.27692307692307694,0.0,0.35734265734265735,-0.5578865578865578,-0.31002331002331,0.0,0.0518000518000518,0.40466200466200464,0.4755244755244755,-0.912975912975913,-0.7684537684537684,-0.5813519813519814,-0.34825174825174826,-0.05827505827505827,-0.5081585081585082,-0.27692307692307694,-0.0,0.046620046620046623,0.35244755244755244,-0.24164724164724163,0.05255115255115255,0.40466200466200464,0.41468531468531467,0.8181818181818182,0.09665889665889665,0.42144522144522145,0.752913752913753,-0.6899766899766899,-0.46386946386946387,-0.20085470085470086,0.10435120435120435,-0.1341103341103341,0.15022015022015023,0.4662004662004662,0.4755244755244755,0.21095571095571095,0.5393939393939394,0.8286713286713286,0.5515151515151515,0.8414918414918415,0.8997668997668997,-0.3333333333333333,-0.04801864801864802,0.2602952602952603,0.5818181818181818,0.293006993006993,0.5843822843822843,0.8391608391608392,0.6536130536130537,0.8986013986013986,0.8997668997668997,1.0,0.108003108003108,0.40730380730380733,0.6944055944055944,0.6853146853146853,0.9020979020979021,0.9405594405594405,1.0,0.5431235431235432,0.7874125874125875,0.9557109557109557,0.9405594405594405,1.0,0.862937062937063,0.9813519813519813,1.0,1.0,1.0,1.0,1.0
[4. 4. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-0.9110334110334111,-0.7062937062937062,-1.0,-1.0,-1.0,-0.9075369075369075,-0.686946386946387,-0.37334887334887334,-1.0,-0.9084434084434084,-0.6741258741258741,-0.3366744366744367,-0.6692307692307692,-0.30116550116550117,0.09665889665889665,0.16487956487956487,-1.0,-1.0,-0.9261849261849262,-0.7249417249417249,-0.4166278166278166,-0.9285159285159286,-0.7216006216006216,-0.3903392903392903,-0.004972804972804973,-0.36930846930846933,0.05255115255115255,0.5307692307692308,-0.7762237762237763,-0.4552447552447552,-0.0518000518000518,0.0,0.4354312354312354,0.4405594405594406,-1.0,-0.9145299145299145,-0.7081585081585081,-0.40396270396270395,-0.04832944832944833,-0.7062937062937062,-0.38127428127428126,-0.0007511007511007511,0.0518000518000518,0.44195804195804195,-0.45485625485625486,-0.0518000518000518,0.35244755244755244,0.4428904428904429,0.8181818181818182,-0.06324786324786325,0.35734265734265735,0.7972027972027972,-0.9020979020979021,-0.6666666666666666,-0.32797202797202796,0.05104895104895105,-0.3052059052059052,0.1036001036001036,0.4755244755244755,0.5575757575757576,0.0533022533022533,0.47296037296037297,0.8636363636363636,0.4797202797202797,0.8041958041958042,0.8927738927738927,-0.6223776223776224,-0.24693084693084694,0.1554001554001554,0.509090909090909,0.21367521367521367,0.5843822843822843,0.9020979020979021,0.5976689976689976,0.8671328671328671,0.8927738927738927,1.0,-0.16083916083916083,0.2647241647241647,0.6111888111888112,0.6944055944055944,0.9055944055944056,0.9370629370629371,1.0,0.37902097902097903,0.7132867132867133,0.9090909090909091,0.9592074592074592,1.0,0.8153846153846154,0.9592074592074592,1.0,1.0,1.0,1.0,1.0
[4. 4. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-0.9632867132867133,-0.8391608391608392,-1.0,-1.0,-1.0,-0.958041958041958,-0.8321678321678322,-0.5734265734265734,-1.0,-0.9562937062937062,-0.8298368298368298,-0.5896270396270397,-0.8321678321678322,-0.6027972027972028,-0.24125874125874125,-0.27972027972027974,-1.0,-1.0,-0.965034965034965,-0.8566433566433567,-0.6372960372960373,-0.965034965034965,-0.8568764568764569,-0.6489510489510489,-0.30606060606060603,-0.6608391608391608,-0.34440559440559443,0.06118881118881119,-0.8881118881118881,-0.7073426573426573,-0.40466200466200464,-0.4354312354312354,0.0,-0.12237762237762238,-1.0,-0.958041958041958,-0.8391608391608392,-0.620979020979021,-0.27972027972027974,-0.8426573426573427,-0.6346153846153846,-0.3203962703962704,-0.35244755244755244,0.05687645687645688,-0.6993006993006993,-0.41515151515151516,-0.0,-0.05687645687645688,0.38694638694638694,-0.43496503496503497,-0.06118881118881119,0.3811188811188811,-0.951048951048951,-0.8146853146853147,-0.5748251748251748,-0.22132867132867132,-0.5909090909090909,-0.26107226107226106,0.17494172494172494,0.11375291375291376,-0.35734265734265735,0.06118881118881119,0.5221445221445221,-0.0,0.48951048951048953,0.5244755244755245,-0.7902097902097902,-0.5286713286713287,-0.16293706293706295,0.293006993006993,-0.20174825174825176,0.2275058275058275,0.634032634032634,0.12237762237762238,0.6223776223776224,0.5244755244755245,0.9230769230769231,-0.4825174825174825,-0.10454545454545454,0.3412587412587413,0.2800699300699301,0.7226107226107226,0.6468531468531469,0.9230769230769231,-0.046153846153846156,0.3895104895104895,0.8006993006993007,0.7395104895104895,0.9615384615384616,0.43776223776223777,0.8164335664335665,0.9807692307692307,0.8321678321678322,1.0,1.0,1.0
[4. 4. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9195804195804196,-1.0,-1.0,-1.0,-1.0,-0.9125874125874126,-0.6608391608391608,-1.0,-1.0,-0.9055944055944056,-0.6328671328671329,-0.8986013986013986,-0.6048951048951049,-0.16083916083916083,-0.1048951048951049,-1.0,-1.0,-1.0,-0.9475524475524476,-0.7510489510489511,-1.0,-0.9440559440559441,-0.7328671328671329,-0.3356643356643357,-0.7146853146853147,-0.28846153846153844,0.293006993006993,-0.972027972027972,-0.8293706293706293,-0.4755244755244755,-0.4405594405594406,0.12237762237762238,0.0,-1.0,-1.0,-0.9440559440559441,-0.7615384615384615,-0.43496503496503497,-0.9405594405594405,-0.7454545454545455,-0.39615384615384613,-0.35734265734265735,0.10944055944055944,-0.8384615384615385,-0.5307692307692308,-0.06118881118881119,-0.0,0.5384615384615384,-0.5881118881118881,-0.17062937062937064,0.4160839160839161,-1.0,-0.9405594405594405,-0.7454545454545455,-0.39615384615384613,-0.7293706293706294,-0.35734265734265735,0.10944055944055944,0.17062937062937064,-0.5020979020979021,-0.0,0.6118881118881119,-0.12237762237762238,0.4160839160839161,0.48951048951048953,-0.9370629370629371,-0.7293706293706294,-0.35734265734265735,0.10944055944055944,-0.3185314685314685,0.17062937062937064,0.6783216783216783,0.06118881118881119,0.6118881118881119,0.48951048951048953,0.9230769230769231,-0.7132867132867133,-0.3185314685314685,0.17062937062937064,0.2318181818181818,0.6783216783216783,0.6888111888111889,0.9230769230769231,-0.27972027972027974,0.2318181818181818,0.6783216783216783,0.7395104895104895,0.9807692307692307,0.293006993006993,0.7395104895104895,0.9807692307692307,0.8006993006993007,0.9807692307692307,1.0,1.0
[5. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-0.9692307692307692,-0.8946386946386946,-0.777000777000777,-0.627039627039627,-1.0,-0.8927738927738927,-0.7230769230769231,-0.526029526029526,-0.3271173271173271,-0.14219114219114218,-0.40792540792540793,-0.16083916083916083,0.047086247086247084,0.2222222222222222,0.45174825174825173,0.5822843822843823,0.6954156954156954,0.912975912975913,-0.6923076923076923,-0.40792540792540793,-0.16083916083916083,0.047086247086247084,0.2222222222222222,0.2913752913752914,0.45174825174825173,0.5822843822843823,0.6954156954156954,0.862937062937063,0.912975912975913,1.0,0.8041958041958042,0.862937062937063,0.912975912975913,1.0,1.0,1.0,0.0,0.2400932400932401,0.4191142191142191,0.5627039627039627,0.6845376845376845,0.8041958041958042,0.862937062937063,0.912975912975913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.752913752913753,0.8303030303030303,0.8933954933954934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[5. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-0.9592074592074592,-0.8787878787878788,-0.7681901431901432,-0.6335331335331336,-1.0,-0.8881118881118881,-0.7435897435897436,-0.581973581973582,-0.40884115884115885,-0.23115773115773117,-0.5361305361305362,-0.33935508935508935,-0.1445221445221445,0.042055167055167056,0.1386946386946387,0.3175990675990676,0.4801864801864802,0.7078477078477079,-0.7325174825174825,-0.5093240093240093,-0.2973970473970474,-0.09673659673659674,0.09022921522921523,0.0,0.19463869463869463,0.36693861693861696,0.5221445221445221,0.6171328671328671,0.7381507381507382,0.951048951048951,0.5314685314685315,0.6590909090909091,0.7684537684537684,0.9145299145299145,0.958041958041958,1.0,-0.2400932400932401,0.0,0.20512820512820512,0.38364413364413363,0.5431235431235432,0.504079254079254,0.6433566433566433,0.7604895104895105,0.9145299145299145,0.958041958041958,0.8776223776223776,0.9285159285159286,0.965034965034965,1.0,1.0,1.0,1.0,1.0,0.33916083916083917,0.504079254079254,0.6398601398601399,0.756993006993007,0.8467365967365967,0.9110334110334111,0.9562937062937062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8181818181818182,0.8776223776223776,0.9285159285159286,0.965034965034965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[5. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-0.9551282051282052,-0.8784548784548785,-0.7797757797757797,-0.6608391608391608,-1.0,-0.8955710955710956,-0.7757575757575758,-0.6433011433011433,-0.49654789654789655,-0.33236208236208237,-0.6377622377622377,-0.4836829836829837,-0.32001332001332,-0.14238539238539238,-0.14265734265734265,0.04079254079254079,0.23325563325563325,0.4017094017094017,-0.7818181818181819,-0.6002331002331003,-0.42074592074592077,-0.2374958374958375,-0.04809634809634809,-0.2331002331002331,-0.04755244755244755,0.14125874125874127,0.33146853146853145,0.3124708624708625,0.4932400932400932,0.7902097902097902,0.23776223776223776,0.41410256410256413,0.5813519813519814,0.7081585081585081,0.8391608391608392,0.9440559440559441,-0.4191142191142191,-0.20512820512820512,0.0,0.2005050505050505,0.397979797979798,0.19347319347319347,0.38053613053613056,0.5603729603729604,0.6951825951825952,0.8344988344988346,0.6347319347319347,0.7690753690753691,0.8797202797202798,0.9440559440559441,1.0,0.9123543123543123,0.9636363636363636,1.0,0.05244755244755245,0.2494172494172494,0.43135198135198133,0.6013986013986014,0.5843822843822843,0.7296814296814297,0.855011655011655,0.9289044289044289,0.88997668997669,0.9538461538461539,1.0,1.0,1.0,1.0,0.5454545454545454,0.6850815850815851,0.8035742035742036,0.9006993006993007,0.88997668997669,0.9538461538461539,1.0,1.0,1.0,1.0,1.0,0.8776223776223776,0.9347319347319347,0.9734265734265735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[5. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-0.9581876456876457,-0.8927738927738927,-0.8134226884226884,-0.7202797202797203,-1.0,-0.9124320124320124,-0.8152680652680653,-0.7115773115773115,-0.598018648018648,-0.46153846153846156,-0.7204351204351205,-0.6061577311577312,-0.48216783216783216,-0.33796620046620046,-0.3782051282051282,-0.23141025641025642,-0.05073815073815074,0.037451437451437454,-0.8335664335664336,-0.6845376845376845,-0.5375874125874126,-0.3822261072261072,-0.20524475524475524,-0.4217171717171717,-0.26783216783216784,-0.09531857031857031,0.10932400932400932,-0.003875291375291375,0.1905982905982906,0.4825174825174825,-0.04040404040404041,0.14297785547785546,0.34825174825174826,0.40396270396270395,0.620979020979021,0.7615384615384615,-0.5627039627039627,-0.38364413364413363,-0.2005050505050505,0.0,0.2331002331002331,-0.09071484071484072,0.09594017094017095,0.3102952602952603,0.3696969696969697,0.6027972027972028,0.3281662781662782,0.5248640248640248,0.734965034965035,0.751981351981352,0.965034965034965,0.682983682983683,0.8487179487179487,0.965034965034965,-0.1895881895881896,0.0005827505827505828,0.1995143745143745,0.4168997668997669,0.27412587412587414,0.46977466977466975,0.6877622377622378,0.7093240093240093,0.6528360528360528,0.8205128205128205,0.9533799533799534,0.9116550116550116,0.9813519813519813,1.0,0.2494172494172494,0.43624708624708625,0.6254856254856255,0.8125874125874126,0.6528360528360528,0.8205128205128205,0.9533799533799534,0.9116550116550116,0.9813519813519813,1.0,1.0,0.6410256410256411,0.7857031857031858,0.91002331002331,0.9116550116550116,0.9813519813519813,1.0,1.0,0.8999222999222999,0.968997668997669,0.9953379953379954,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[5. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-0.9673659673659674,-0.9207459207459208,-0.8741258741258742,-0.8461538461538461,-1.0,-0.9347319347319347,-0.8616938616938616,-0.7898989898989899,-0.7230769230769231,-0.6666666666666666,-0.7933177933177933,-0.7125097125097125,-0.6326340326340326,-0.5515151515151515,-0.5701631701631702,-0.48158508158508156,-0.37902097902097903,-0.32804972804972804,-0.8825174825174825,-0.7661227661227661,-0.6534576534576535,-0.5379953379953379,-0.40792540792540793,-0.5757575757575758,-0.46386946386946387,-0.3383061383061383,-0.17482517482517482,-0.296969696969697,-0.15042735042735042,0.046153846153846156,-0.2867132867132867,-0.1341103341103341,0.05827505827505827,0.04832944832944833,0.27972027972027974,0.43496503496503497,-0.6845376845376845,-0.5431235431235432,-0.397979797979798,-0.2331002331002331,0.0,-0.33644133644133645,-0.18787878787878787,-0.0,-0.0,0.23543123543123542,0.009324009324009324,0.2087024087024087,0.4988344988344988,0.4018648018648019,0.7972027972027972,0.3491841491841492,0.6018648018648018,0.7902097902097902,-0.3962703962703963,-0.2338772338772339,-0.0533022533022533,0.17482517482517482,-0.039160839160839164,0.15042735042735042,0.4219114219114219,0.3435897435897436,0.32804972804972804,0.5622377622377622,0.752913752913753,0.6615384615384615,0.9044289044289044,0.9067599067599068,-0.03496503496503497,0.1547785547785548,0.37902097902097903,0.6923076923076923,0.32804972804972804,0.5622377622377622,0.752913752913753,0.6745920745920746,0.9044289044289044,0.9254079254079254,1.0,0.3418803418803419,0.5431235431235432,0.7808857808857809,0.6745920745920746,0.9044289044289044,0.9254079254079254,1.0,0.6736596736596736,0.8498834498834499,1.0,0.9254079254079254,1.0,0.9020979020979021,1.0,1.0,1.0,1.0,1.0,1.0
[5. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-0.9421134421134422,-0.8105783105783105,-0.6256243756243757,-1.0,-1.0,-0.9102564102564102,-0.7344599844599845,-0.5091852591852591,-0.2627233877233877,-0.8776223776223776,-0.6456876456876457,-0.3723776223776224,-0.09693084693084693,-0.20512820512820512,0.09537684537684538,0.351981351981352,0.5602175602175602,-1.0,-0.8467365967365967,-0.6136363636363636,-0.351981351981352,-0.08945221445221445,-0.504079254079254,-0.19347319347319347,0.09071484071484072,0.33644133644133645,0.30244755244755245,0.5341880341880342,0.8636363636363636,0.0,0.28205128205128205,0.5081585081585082,0.7062937062937062,0.8426573426573427,0.9405594405594405,-0.8041958041958042,-0.504079254079254,-0.19347319347319347,0.09071484071484072,0.33644133644133645,0.0,0.29953379953379955,0.533022533022533,0.7365967365967366,0.8636363636363636,0.5093240093240093,0.7033799533799534,0.8414918414918415,0.951048951048951,1.0,0.8881118881118881,0.951048951048951,1.0,-0.33916083916083917,-0.0,0.28205128205128205,0.5081585081585082,0.5093240093240093,0.7033799533799534,0.8414918414918415,0.951048951048951,0.8583916083916084,0.9376456876456877,1.0,1.0,1.0,1.0,0.27972027972027974,0.5361305361305362,0.7156177156177156,0.8461538461538461,0.8881118881118881,0.951048951048951,1.0,1.0,1.0,1.0,1.0,0.7878787878787878,0.8881118881118881,0.951048951048951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
