,[2. 2. 2. 2. 2. 1. 1. 1.],[2. 2. 2. 2. 2. 2. 1. 0.],[3. 2. 2. 2. 1. 1. 1. 1.],[3. 2. 2. 2. 2. 1. 1. 0.],[3. 2. 2. 2. 2. 2. 0. 0.],[3. 3. 2. 1. 1. 1. 1. 1.],[3. 3. 2. 2. 1. 1. 1. 0.],[3. 3. 2. 2. 2. 1. 0. 0.],[3. 3. 3. 1. 1. 1. 1. 0.],[3. 3. 3. 2. 1. 1. 0. 0.],[3. 3. 3. 2. 2. 0. 0. 0.],[3. 3. 3. 3. 1. 0. 0. 0.],[4. 2. 2. 1. 1. 1. 1. 1.],[4. 2. 2. 2. 1. 1. 1. 0.],[4. 2. 2. 2. 2. 1. 0. 0.],[4. 3. 1. 1. 1. 1. 1. 1.],[4. 3. 2. 1. 1. 1. 1. 0.],[4. 3. 2. 2. 1. 1. 0. 0.],[4. 3. 2. 2. 2. 0. 0. 0.],[4. 3. 3. 1. 1. 1. 0. 0.],[4. 3. 3. 2. 1. 0. 0. 0.],[4. 3. 3. 3. 0. 0. 0. 0.],[4. 4. 1. 1. 1. 1. 1. 0.],[4. 4. 2. 1. 1. 1. 0. 0.],[4. 4. 2. 2. 1. 0. 0. 0.],[4. 4. 3. 1. 1. 0. 0. 0.],[4. 4. 3. 2. 0. 0. 0. 0.],[4. 4. 4. 1. 0. 0. 0. 0.],[5. 2. 1. 1. 1. 1. 1. 1.],[5. 2. 2. 1. 1. 1. 1. 0.],[5. 2. 2. 2. 1. 1. 0. 0.],[5. 2. 2. 2. 2. 0. 0. 0.],[5. 3. 1. 1. 1. 1. 1. 0.],[5. 3. 2. 1. 1. 1. 0. 0.],[5. 3. 2. 2. 1. 0. 0. 0.],[5. 3. 3. 1. 1. 0. 0. 0.],[5. 3. 3. 2. 0. 0. 0. 0.],[5. 4. 1. 1. 1. 1. 0. 0.],[5. 4. 2. 1. 1. 0. 0. 0.],[5. 4. 2. 2. 0. 0. 0. 0.],[5. 4. 3. 1. 0. 0. 0. 0.],[5. 4. 4. 0. 0. 0. 0. 0.],[5. 5. 1. 1. 1. 0. 0. 0.],[5. 5. 2. 1. 0. 0. 0. 0.],[5. 5. 3. 0. 0. 0. 0. 0.],[6. 1. 1. 1. 1. 1. 1. 1.],[6. 2. 1. 1. 1. 1. 1. 0.],[6. 2. 2. 1. 1. 1. 0. 0.],[6. 2. 2. 2. 1. 0. 0. 0.],[6. 3. 1. 1. 1. 1. 0. 0.],[6. 3. 2. 1. 1. 0. 0. 0.],[6. 3. 2. 2. 0. 0. 0. 0.],[6. 3. 3. 1. 0. 0. 0. 0.],[6. 4. 1. 1. 1. 0. 0. 0.],[6. 4. 2. 1. 0. 0. 0. 0.],[6. 4. 3. 0. 0. 0. 0. 0.],[6. 5. 1. 1. 0. 0. 0. 0.],[6. 5. 2. 0. 0. 0. 0. 0.],[6. 6. 1. 0. 0. 0. 0. 0.],[7. 1. 1. 1. 1. 1. 1. 0.],[7. 2. 1. 1. 1. 1. 0. 0.],[7. 2. 2. 1. 1. 0. 0. 0.],[7. 2. 2. 2. 0. 0. 0. 0.],[7. 3. 1. 1. 1. 0. 0. 0.],[7. 3. 2. 1. 0. 0. 0. 0.],[7. 3. 3. 0. 0. 0. 0. 0.],[7. 4. 1. 1. 0. 0. 0. 0.],[7. 4. 2. 0. 0. 0. 0. 0.],[7. 5. 1. 0. 0. 0. 0. 0.],[7. 6. 0. 0. 0. 0. 0. 0.],[8. 1. 1. 1. 1. 1. 0. 0.],[8. 2. 1. 1. 1. 0. 0. 0.],[8. 2. 2. 1. 0. 0. 0. 0.],[8. 3. 1. 1. 0. 0. 0. 0.],[8. 3. 2. 0. 0. 0. 0. 0.],[8. 4. 1. 0. 0. 0. 0. 0.],[8. 5. 0. 0. 0. 0. 0. 0.],[9. 1. 1. 1. 1. 0. 0. 0.],[9. 2. 1. 1. 0. 0. 0. 0.],[9. 2. 2. 0. 0. 0. 0. 0.],[9. 3. 1. 0. 0. 0. 0. 0.],[9. 4. 0. 0. 0. 0. 0. 0.],[10.  1.  1.  1.  0.  0.  0.  0.],[10.  2.  1.  0.  0.  0.  0.  0.],[10.  3.  0.  0.  0.  0.  0.  0.],[11.  1.  1.  0.  0.  0.  0.  0.],[11.  2.  0.  0.  0.  0.  0.  0.],[12.  1.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.]
[4. 4. 3. 2. 0. 0. 0. 0.],-0.625,-0.25,-0.5714285714285714,-0.2976190476190476,0.023809523809523808,-0.5535714285714286,-0.3333333333333333,-0.08214285714285714,-0.35714285714285715,-0.15714285714285714,0.10714285714285714,0.0,-0.6428571428571429,-0.42857142857142855,-0.1761904761904762,-0.6428571428571429,-0.45476190476190476,-0.24761904761904763,0.010714285714285714,-0.2976190476190476,-0.08333333333333333,0.08928571428571429,-0.5714285714285714,-0.38571428571428573,-0.16904761904761906,-0.2392857142857143,0.0,-0.17857142857142858,-0.5714285714285714,-0.42857142857142855,-0.2357142857142857,-0.0,-0.4642857142857143,-0.2916666666666667,-0.08214285714285714,-0.14761904761904762,0.08095238095238096,-0.42857142857142855,-0.23452380952380952,-0.0,-0.08095238095238096,0.011904761904761904,-0.3,-0.08928571428571429,0.07142857142857142,-0.5,-0.35714285714285715,-0.15714285714285714,0.07857142857142857,-0.21428571428571427,-0.0,0.2511904761904762,0.1619047619047619,-0.15,0.08928571428571429,0.2857142857142857,-0.0,0.26785714285714285,0.35714285714285715,-0.2857142857142857,-0.07857142857142857,0.15714285714285714,0.42142857142857143,0.08214285714285714,0.3238095238095238,0.5,0.17857142857142858,0.47023809523809523,0.35714285714285715,0.7857142857142857,-0.0,0.2357142857142857,0.4857142857142857,0.3964285714285714,0.6547619047619048,0.5357142857142857,0.7857142857142857,0.3142857142857143,0.55,0.7857142857142857,0.6964285714285714,0.8928571428571429,0.6142857142857143,0.8214285714285714,0.9464285714285714,0.8571428571428571,1.0,1.0,1.0
[4. 4. 4. 1. 0. 0. 0. 0.],-1.0,-0.8035714285714286,-1.0,-0.7321428571428571,-0.39285714285714285,-1.0,-0.6607142857142857,-0.2857142857142857,-0.5892857142857143,-0.17857142857142858,0.16071428571428573,0.26785714285714285,-1.0,-0.8214285714285714,-0.5285714285714286,-1.0,-0.7857142857142857,-0.45,-0.10714285714285714,-0.37142857142857144,0.0,0.42142857142857143,-0.8928571428571429,-0.6321428571428571,-0.2857142857142857,-0.19642857142857142,0.17857142857142858,0.0,-1.0,-0.7857142857142857,-0.5642857142857143,-0.3,-0.75,-0.5071428571428571,-0.225,-0.15,0.15357142857142858,-0.6714285714285714,-0.4035714285714286,-0.08928571428571429,-0.0,0.25,-0.525,-0.24285714285714285,0.16071428571428573,-1.0,-0.75,-0.5071428571428571,-0.225,-0.45,-0.15,0.15357142857142858,0.24285714285714285,-0.34285714285714286,-0.0,0.44642857142857145,-0.17857142857142858,0.16071428571428573,0.26785714285714285,-0.7142857142857143,-0.45,-0.15,0.15357142857142858,-0.075,0.24285714285714285,0.6071428571428571,0.08928571428571429,0.44642857142857145,0.26785714285714285,0.7857142857142857,-0.39285714285714285,-0.075,0.24285714285714285,0.33214285714285713,0.6071428571428571,0.5714285714285714,0.7857142857142857,-0.0,0.33214285714285713,0.6071428571428571,0.6964285714285714,0.9464285714285714,0.42142857142857143,0.6964285714285714,0.9464285714285714,0.7857142857142857,0.9464285714285714,1.0,1.0
[5. 2. 1. 1. 1. 1. 1. 1.],-1.0,-1.0,-1.0,-1.0,-1.0,-0.6964285714285714,-0.6785714285714286,-0.6964285714285714,-0.19642857142857142,-0.23214285714285715,-0.23214285714285715,0.17857142857142858,-0.6607142857142857,-0.625,-0.625,0.0,-0.08928571428571429,-0.14285714285714285,-0.16071428571428573,0.3392857142857143,0.25,0.5,0.5714285714285714,0.42857142857142855,0.32142857142857145,0.7321428571428571,0.5714285714285714,1.0,0.0,-0.10714285714285714,-0.17857142857142858,-0.21428571428571427,0.5357142857142857,0.375,0.25,0.7321428571428571,0.5714285714285714,0.8928571428571429,0.7857142857142857,0.6428571428571429,1.0,1.0,1.0,1.0,1.0,0.75,0.5357142857142857,0.35714285714285715,0.21428571428571427,0.8392857142857143,0.7142857142857143,0.5535714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9642857142857143,0.8928571428571429,0.7857142857142857,0.6428571428571429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[5. 2. 2. 1. 1. 1. 1. 0.],-1.0,-1.0,-0.8214285714285714,-0.819047619047619,-0.8571428571428571,-0.5,-0.5476190476190477,-0.5952380952380952,-0.24285714285714285,-0.30952380952380953,-0.3535714285714286,-0.07142857142857142,-0.38095238095238093,-0.425,-0.4714285714285714,0.0,-0.08095238095238096,-0.1523809523809524,-0.20357142857142857,0.15,0.08571428571428572,0.2857142857142857,0.40476190476190477,0.319047619047619,0.24166666666666667,0.5071428571428571,0.42857142857142855,0.7857142857142857,0.10714285714285714,0.0,-0.0869047619047619,-0.15714285714285714,0.34523809523809523,0.25,0.16428571428571428,0.46190476190476193,0.38095238095238093,0.6976190476190476,0.6154761904761905,0.5333333333333333,0.7857142857142857,1.0,0.9142857142857143,0.8666666666666667,1.0,0.625,0.4523809523809524,0.3345238095238095,0.23214285714285715,0.6178571428571429,0.5285714285714286,0.4357142857142857,0.7202380952380952,0.8821428571428571,0.8261904761904761,1.0,1.0,1.0,1.0,0.8928571428571429,0.7773809523809524,0.6821428571428572,0.5928571428571429,0.8821428571428571,0.8261904761904761,1.0,1.0,1.0,1.0,1.0,0.9821428571428571,0.9464285714285714,0.9071428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[5. 2. 2. 2. 1. 1. 0. 0.],-0.8214285714285714,-0.8571428571428571,-0.5678571428571428,-0.638095238095238,-0.7321428571428571,-0.375,-0.44285714285714284,-0.530952380952381,-0.2857142857142857,-0.3607142857142857,-0.4517857142857143,-0.3,-0.16071428571428573,-0.24642857142857144,-0.3345238095238095,0.0,-0.075,-0.15119047619047618,-0.22857142857142856,-0.005357142857142857,-0.075,0.0,0.2976190476190476,0.22678571428571428,0.16428571428571428,0.2839285714285714,0.2357142857142857,0.5642857142857143,0.17857142857142858,0.0869047619047619,0.0,-0.08928571428571429,0.2261904761904762,0.15357142857142858,0.08214285714285714,0.21666666666666667,0.15714285714285714,0.5107142857142857,0.46130952380952384,0.41785714285714287,0.5261904761904762,0.8214285714285714,0.7321428571428571,0.7166666666666667,0.8214285714285714,0.5,0.40476190476190477,0.32261904761904764,0.24642857142857144,0.425,0.37083333333333335,0.3107142857142857,0.4357142857142857,0.6821428571428572,0.6607142857142857,0.7619047619047619,0.8833333333333333,0.9047619047619048,1.0,0.7857142857142857,0.6821428571428572,0.6190476190476191,0.5678571428571428,0.6821428571428572,0.6607142857142857,0.7619047619047619,0.8833333333333333,0.9047619047619048,1.0,1.0,0.9285714285714286,0.8696428571428572,0.8428571428571429,0.8833333333333333,0.9047619047619048,1.0,1.0,0.9857142857142858,0.969047619047619,0.9761904761904762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[5. 2. 2. 2. 2. 0. 0. 0.],-0.42857142857142855,-0.5714285714285714,-0.3142857142857143,-0.42142857142857143,-0.6071428571428571,-0.2857142857142857,-0.3607142857142857,-0.4785714285714286,-0.3,-0.40714285714285714,-0.5678571428571428,-0.4857142857142857,0.0,-0.07857142857142857,-0.17857142857142858,0.0,-0.07142857142857142,-0.15,-0.26785714285714285,-0.12857142857142856,-0.225,-0.3142857142857143,0.21428571428571427,0.15,0.08928571428571429,0.075,0.0,0.3,0.21428571428571427,0.15714285714285714,0.08928571428571429,0.0,0.14285714285714285,0.075,-0.0,-0.0,-0.10714285714285714,0.35714285714285715,0.3142857142857143,0.2857142857142857,0.2357142857142857,0.5,0.525,0.5285714285714286,0.4642857142857143,0.375,0.35714285714285715,0.3107142857142857,0.26785714285714285,0.2785714285714286,0.225,0.16071428571428573,0.14642857142857144,0.4857142857142857,0.475,0.39285714285714285,0.6678571428571428,0.75,0.8214285714285714,0.6428571428571429,0.5928571428571429,0.5678571428571428,0.5892857142857143,0.4857142857142857,0.475,0.39285714285714285,0.6821428571428572,0.75,0.8571428571428571,1.0,0.8214285714285714,0.7857142857142857,0.8035714285714286,0.6821428571428572,0.75,0.8571428571428571,1.0,0.9285714285714286,0.925,1.0,0.8571428571428571,1.0,0.9821428571428571,1.0,1.0,1.0,1.0,1.0,1.0
[5. 3. 1. 1. 1. 1. 1. 0.],-1.0,-1.0,-0.9464285714285714,-0.8571428571428571,-0.7023809523809523,-0.8273809523809523,-0.6607142857142857,-0.5119047619047619,-0.39285714285714285,-0.24404761904761904,-0.14285714285714285,0.17857142857142858,-0.7678571428571429,-0.5982142857142857,-0.4642857142857143,-0.5357142857142857,-0.34523809523809523,-0.2261904761904762,-0.14285714285714285,0.10119047619047619,0.16071428571428573,0.5,0.0,0.07738095238095238,0.14285714285714285,0.47023809523809523,0.4642857142857143,0.75,-0.5357142857142857,-0.34523809523809523,-0.2261904761904762,-0.14285714285714285,0.0,0.08630952380952381,0.1488095238095238,0.5119047619047619,0.5,0.4523809523809524,0.45535714285714285,0.4523809523809524,0.7976190476190477,1.0,0.8392857142857143,0.7976190476190477,1.0,-0.125,-0.0,0.07738095238095238,0.14285714285714285,0.4523809523809524,0.45535714285714285,0.4523809523809524,0.7976190476190477,0.7767857142857143,0.7351190476190477,1.0,1.0,1.0,1.0,0.5357142857142857,0.5,0.5059523809523809,0.5,0.8392857142857143,0.7976190476190477,1.0,1.0,1.0,1.0,1.0,0.8988095238095238,0.8392857142857143,0.7976190476190477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[5. 3. 2. 1. 1. 1. 0. 0.],-0.9285714285714286,-0.8392857142857143,-0.8035714285714286,-0.6892857142857143,-0.5892857142857143,-0.6607142857142857,-0.549404761904762,-0.45357142857142857,-0.4035714285714286,-0.3148809523809524,-0.22857142857142856,-0.07857142857142857,-0.5714285714285714,-0.45089285714285715,-0.35595238095238096,-0.4107142857142857,-0.3113095238095238,-0.22142857142857142,-0.1455357142857143,-0.07738095238095238,0.0026785714285714286,0.2357142857142857,-0.07738095238095238,0.0,0.06964285714285715,0.22678571428571428,0.2916666666666667,0.5071428571428571,-0.375,-0.25,-0.15357142857142858,-0.075,-0.08630952380952381,0.0,0.075,0.24047619047619048,0.30833333333333335,0.2392857142857143,0.3005952380952381,0.3547619047619048,0.5386904761904762,0.8214285714285714,0.5767857142857142,0.6154761904761905,0.8571428571428571,-0.125,-0.005952380952380952,0.07738095238095238,0.14464285714285716,0.2392857142857143,0.3005952380952381,0.3547619047619048,0.5285714285714286,0.5196428571428572,0.5636904761904762,0.8095238095238095,0.8238095238095238,0.8571428571428571,1.0,0.35714285714285715,0.40476190476190477,0.44285714285714284,0.48214285714285715,0.6053571428571428,0.6404761904761904,0.8571428571428571,0.8238095238095238,0.8571428571428571,1.0,1.0,0.7321428571428571,0.7196428571428571,0.7321428571428571,0.8690476190476191,0.8928571428571429,1.0,1.0,0.9357142857142857,0.9142857142857143,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[5. 3. 2. 2. 1. 0. 0. 0.],-0.6964285714285714,-0.6071428571428571,-0.5785714285714286,-0.5107142857142857,-0.4523809523809524,-0.5119047619047619,-0.45357142857142857,-0.40535714285714286,-0.41785714285714287,-0.3732142857142857,-0.32857142857142857,-0.3142857142857143,-0.36904761904761907,-0.3026785714285714,-0.23333333333333334,-0.35714285714285715,-0.2833333333333333,-0.22142857142857142,-0.15714285714285714,-0.20892857142857144,-0.15148809523809523,-0.07857142857142857,-0.14285714285714285,-0.06964285714285715,0.0,0.002380952380952381,0.08214285714285714,0.225,-0.25,-0.16428571428571428,-0.08214285714285714,0.0,-0.1488095238095238,-0.075,0.0,-0.0,0.08333333333333333,0.075,0.15148809523809523,0.2392857142857143,0.2375,0.5,0.32142857142857145,0.42023809523809524,0.5535714285714286,-0.125,-0.017857142857142856,0.07142857142857142,0.15714285714285714,0.075,0.15148809523809523,0.2392857142857143,0.22976190476190475,0.29017857142857145,0.375,0.48214285714285715,0.5535714285714286,0.6785714285714286,0.7857142857142857,0.21428571428571427,0.30714285714285716,0.3898809523809524,0.4785714285714286,0.37589285714285714,0.4654761904761905,0.5714285714285714,0.5785714285714286,0.6875,0.8303571428571429,1.0,0.5357142857142857,0.6017857142857143,0.6761904761904762,0.6535714285714286,0.7589285714285714,0.8303571428571429,1.0,0.7857142857142857,0.8285714285714286,0.8928571428571429,0.875,1.0,0.9392857142857143,0.9642857142857143,1.0,1.0,1.0,1.0,1.0
[5. 3. 3. 1. 1. 0. 0. 0.],-0.8928571428571429,-0.6071428571428571,-0.8571428571428571,-0.5869047619047619,-0.3333333333333333,-0.8571428571428571,-0.593452380952381,-0.3333333333333333,-0.6321428571428571,-0.35,-0.09642857142857143,-0.08928571428571429,-0.7619047619047619,-0.49642857142857144,-0.2761904761904762,-0.7857142857142857,-0.5285714285714286,-0.2904761904761905,-0.075,-0.32261904761904764,-0.07738095238095238,0.17857142857142858,-0.5059523809523809,-0.2785714285714286,-0.06845238095238096,-0.07738095238095238,0.14761904761904762,0.15,-0.7321428571428571,-0.46190476190476193,-0.21666666666666667,0.0,-0.5119047619047619,-0.24047619047619048,0.0,0.0,0.2392857142857143,-0.2392857142857143,-0.0,0.21071428571428572,0.25,0.5,0.08214285714285714,0.319047619047619,0.6428571428571429,-0.625,-0.39285714285714285,-0.14464285714285716,0.075,-0.175,0.07738095238095238,0.28809523809523807,0.3345238095238095,0.06785714285714285,0.28809523809523807,0.5714285714285714,0.41904761904761906,0.6071428571428571,0.75,-0.26785714285714285,0.0035714285714285713,0.23214285714285715,0.4142857142857143,0.24642857142857144,0.45714285714285713,0.7321428571428571,0.45714285714285713,0.625,0.8035714285714286,1.0,0.16071428571428573,0.3964285714285714,0.5642857142857143,0.638095238095238,0.7678571428571429,0.8035714285714286,1.0,0.5678571428571428,0.7142857142857143,0.8035714285714286,0.9107142857142857,1.0,0.8642857142857143,0.9107142857142857,1.0,1.0,1.0,1.0,1.0
[5. 3. 3. 2. 0. 0. 0. 0.],-0.625,-0.25,-0.6428571428571429,-0.39880952380952384,-0.09523809523809523,-0.7023809523809523,-0.5047619047619047,-0.2833333333333333,-0.5928571428571429,-0.41785714285714287,-0.19642857142857142,-0.35714285714285715,-0.5535714285714286,-0.35714285714285715,-0.13214285714285715,-0.6428571428571429,-0.48333333333333334,-0.2976190476190476,-0.06785714285714285,-0.425,-0.2392857142857143,-0.17857142857142858,-0.5,-0.3416666666666667,-0.14761904761904762,-0.28809523809523807,-0.08095238095238096,-0.15357142857142858,-0.5714285714285714,-0.38095238095238093,-0.15714285714285714,0.10714285714285714,-0.5,-0.30833333333333335,-0.08333333333333333,-0.2392857142857143,0.0,-0.35,-0.1523809523809524,0.08095238095238096,-0.08095238095238096,0.07142857142857142,-0.15,0.08928571428571429,0.22023809523809523,-0.5,-0.35714285714285715,-0.15714285714285714,0.07857142857142857,-0.29285714285714287,-0.08214285714285714,0.17023809523809524,-0.0,-0.14642857142857144,0.07261904761904762,0.16666666666666666,0.08928571428571429,0.36904761904761907,0.35714285714285715,-0.2857142857142857,-0.07857142857142857,0.15714285714285714,0.42142857142857143,0.0035714285714285713,0.2511904761904762,0.38095238095238093,0.15357142857142858,0.4107142857142857,0.44642857142857145,0.7857142857142857,-0.0,0.2357142857142857,0.4857142857142857,0.33214285714285713,0.6130952380952381,0.48214285714285715,0.8392857142857143,0.3142857142857143,0.55,0.7857142857142857,0.6607142857142857,0.8392857142857143,0.6142857142857143,0.8214285714285714,0.9464285714285714,0.8571428571428571,1.0,1.0,1.0
[5. 4. 1. 1. 1. 1. 0. 0.],-1.0,-1.0,-0.9857142857142858,-0.9285714285714286,-0.7857142857142857,-0.9285714285714286,-0.7714285714285715,-0.5714285714285714,-0.5214285714285715,-0.3,-0.14285714285714285,0.15714285714285714,-0.9464285714285714,-0.8142857142857143,-0.6357142857142857,-0.8392857142857143,-0.6011904761904762,-0.38571428571428573,-0.22142857142857142,-0.07380952380952381,0.07857142857142857,0.4857142857142857,-0.40476190476190477,-0.16904761904761906,0.0,0.32857142857142857,0.42857142857142855,0.6714285714285714,-0.8928571428571429,-0.6976190476190476,-0.5107142857142857,-0.35714285714285715,-0.4523809523809524,-0.2392857142857143,-0.075,0.2392857142857143,0.35,0.0,0.1630952380952381,0.2857142857142857,0.5976190476190476,0.8928571428571429,0.37142857142857144,0.4714285714285714,0.8571428571428571,-0.75,-0.5,-0.30952380952380953,-0.15,-0.0,0.15,0.2714285714285714,0.5523809523809524,0.425,0.5119047619047619,0.8571428571428571,0.7535714285714286,0.8095238095238095,1.0,-0.21428571428571427,-0.0,0.15,0.2714285714285714,0.4785714285714286,0.5523809523809524,0.8571428571428571,0.819047619047619,0.8571428571428571,1.0,1.0,0.38095238095238093,0.4785714285714286,0.5523809523809524,0.819047619047619,0.8571428571428571,1.0,1.0,0.8214285714285714,0.819047619047619,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[5. 4. 2. 1. 1. 0. 0. 0.],-0.9821428571428571,-0.9285714285714286,-0.9285714285714286,-0.8130952380952381,-0.6845238095238095,-0.8214285714285714,-0.6678571428571428,-0.5297619047619048,-0.5071428571428571,-0.37083333333333335,-0.225,-0.075,-0.8571428571428571,-0.6991071428571428,-0.5511904761904762,-0.7142857142857143,-0.5386904761904762,-0.3863095238095238,-0.2357142857142857,-0.22678571428571428,-0.0761904761904762,0.225,-0.40476190476190477,-0.24047619047619048,-0.07976190476190476,0.07738095238095238,0.23452380952380952,0.4035714285714286,-0.7857142857142857,-0.6154761904761905,-0.46130952380952384,-0.3142857142857143,-0.45535714285714285,-0.3005952380952381,-0.15148809523809523,0.0,0.1523809523809524,-0.1630952380952381,0.0,0.15833333333333333,0.3113095238095238,0.6607142857142857,0.08214285714285714,0.25,0.5714285714285714,-0.625,-0.47023809523809523,-0.30892857142857144,-0.15714285714285714,-0.15,-0.0,0.14761904761904762,0.28809523809523807,0.15714285714285714,0.3113095238095238,0.5982142857142857,0.41904761904761906,0.5803571428571429,0.75,-0.26785714285714285,-0.08571428571428572,0.07738095238095238,0.225,0.23214285714285715,0.3726190476190476,0.625,0.5476190476190477,0.6785714285714286,0.8035714285714286,1.0,0.16071428571428573,0.32142857142857145,0.45714285714285713,0.5857142857142857,0.6964285714285714,0.8571428571428571,1.0,0.5678571428571428,0.6761904761904762,0.7678571428571429,0.8571428571428571,1.0,0.8642857142857143,0.9107142857142857,1.0,1.0,1.0,1.0,1.0
[5. 4. 2. 2. 0. 0. 0. 0.],-0.8928571428571429,-0.8214285714285714,-0.7857142857142857,-0.6785714285714286,-0.5833333333333334,-0.6428571428571429,-0.5714285714285714,-0.4880952380952381,-0.5,-0.42857142857142855,-0.32857142857142857,-0.3,-0.7023809523809523,-0.5785714285714286,-0.4654761904761905,-0.5535714285714286,-0.48333333333333334,-0.38571428571428573,-0.2642857142857143,-0.3416666666666667,-0.23452380952380952,-0.08928571428571429,-0.40476190476190477,-0.2976190476190476,-0.16904761904761906,-0.14761904761904762,0.0,0.08928571428571429,-0.6428571428571429,-0.5333333333333333,-0.41785714285714287,-0.2857142857142857,-0.4523809523809524,-0.3547619047619048,-0.2392857142857143,-0.21071428571428572,-0.08095238095238096,-0.2857142857142857,-0.15833333333333333,0.0,-0.0,0.2857142857142857,-0.15,-0.0,0.16666666666666666,-0.5,-0.42857142857142855,-0.3119047619047619,-0.17857142857142858,-0.2714285714285714,-0.14761904761904762,-0.0,-0.0,-0.07142857142857142,0.08095238095238096,0.23809523809523808,0.08928571428571429,0.2916666666666667,0.35714285714285715,-0.2857142857142857,-0.15714285714285714,-0.007142857142857143,0.17857142857142858,0.007142857142857143,0.1619047619047619,0.30952380952380953,0.24285714285714285,0.4523809523809524,0.44642857142857145,0.7857142857142857,-0.0,0.15714285714285714,0.3404761904761905,0.30714285714285716,0.5,0.5714285714285714,0.8392857142857143,0.3142857142857143,0.4857142857142857,0.7023809523809523,0.6071428571428571,0.8928571428571429,0.6142857142857143,0.7857142857142857,0.8928571428571429,0.8571428571428571,1.0,1.0,1.0
[5. 4. 3. 1. 0. 0. 0. 0.],-1.0,-0.8035714285714286,-1.0,-0.7738095238095238,-0.4642857142857143,-1.0,-0.7678571428571429,-0.44761904761904764,-0.7857142857142857,-0.45,-0.10714285714285714,-0.08928571428571429,-1.0,-0.7678571428571429,-0.4785714285714286,-1.0,-0.7732142857142857,-0.48095238095238096,-0.17142857142857143,-0.5035714285714286,-0.17023809523809524,0.17857142857142858,-0.7976190476190477,-0.5285714285714286,-0.22976190476190475,-0.25,0.08095238095238096,0.0,-1.0,-0.7857142857142857,-0.5261904761904762,-0.2357142857142857,-0.7976190476190477,-0.5386904761904762,-0.2375,-0.25,0.08095238095238096,-0.5976190476190476,-0.3113095238095238,0.0,0.0,0.2857142857142857,-0.4035714285714286,-0.08095238095238096,0.2857142857142857,-1.0,-0.75,-0.5071428571428571,-0.225,-0.5238095238095238,-0.23452380952380952,0.07261904761904762,0.08095238095238096,-0.3142857142857143,-0.0,0.34523809523809523,-0.08928571428571429,0.25595238095238093,0.26785714285714285,-0.7142857142857143,-0.45,-0.15,0.15357142857142858,-0.16428571428571428,0.1619047619047619,0.5,0.08095238095238096,0.40476190476190477,0.36904761904761907,0.7857142857142857,-0.39285714285714285,-0.075,0.24285714285714285,0.2511904761904762,0.5535714285714286,0.5119047619047619,0.8392857142857143,-0.0,0.33214285714285713,0.6071428571428571,0.6547619047619048,0.8928571428571429,0.42142857142857143,0.6964285714285714,0.9464285714285714,0.7857142857142857,0.9464285714285714,1.0,1.0
[5. 4. 4. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-0.6428571428571429,-1.0,-1.0,-0.6428571428571429,-1.0,-0.6428571428571429,-0.10714285714285714,-0.10714285714285714,-1.0,-1.0,-0.7619047619047619,-1.0,-1.0,-0.7619047619047619,-0.32142857142857145,-0.7619047619047619,-0.32142857142857145,0.21428571428571427,-1.0,-0.8571428571428571,-0.5178571428571429,-0.5178571428571429,-0.011904761904761904,-0.25,-1.0,-1.0,-0.8214285714285714,-0.5,-1.0,-0.8214285714285714,-0.5,-0.5,-0.07142857142857142,-0.8928571428571429,-0.6607142857142857,-0.2857142857142857,-0.2857142857142857,0.0,-0.7678571428571429,-0.5,-0.09523809523809523,-1.0,-1.0,-0.8214285714285714,-0.5357142857142857,-0.8214285714285714,-0.5357142857142857,-0.16071428571428573,-0.16071428571428573,-0.6785714285714286,-0.35119047619047616,0.09523809523809523,-0.5535714285714286,-0.19047619047619047,-0.2857142857142857,-1.0,-0.8214285714285714,-0.5357142857142857,-0.16071428571428573,-0.5357142857142857,-0.16071428571428573,0.2857142857142857,-0.35119047619047616,0.09523809523809523,-0.19047619047619047,0.25,-0.8214285714285714,-0.5357142857142857,-0.16071428571428573,-0.16071428571428573,0.2857142857142857,0.09523809523809523,0.375,-0.5357142857142857,-0.16071428571428573,0.2857142857142857,0.2857142857142857,0.6607142857142857,-0.16071428571428573,0.2857142857142857,0.7321428571428571,0.2857142857142857,0.7321428571428571,0.7321428571428571,1.0
