,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[2. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[2. 2. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[2. 2. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[2. 2. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[2. 2. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[3. 2. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[3. 2. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[3. 2. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 2. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0.],[4. 2. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[4. 2. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 2. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 3. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],[5. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 4. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 4. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 3. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[10.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[12.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[4. 4. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-0.7582417582417582,-0.4065934065934066,-0.14285714285714285,-0.02564102564102564,-0.0,-0.0,-0.4725274725274725,-0.18681318681318682,-0.038461538461538464,-0.0,-0.0,-0.05384615384615385,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.18681318681318682,-0.038461538461538464,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[4. 4. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-0.7802197802197802,-0.4725274725274725,-0.2087912087912088,-0.05128205128205128,-0.0,-0.0,-0.43956043956043955,-0.18681318681318682,-0.04487179487179487,-0.0,-0.0,-0.038461538461538464,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.18681318681318682,-0.046153846153846156,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[4. 4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-0.7362637362637363,-0.34065934065934067,-0.07692307692307693,-0.0,-0.0,-0.7362637362637363,-0.34065934065934067,-0.07692307692307693,-0.0,-0.0,-0.07692307692307693,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.34065934065934067,-0.07692307692307693,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0.],-0.0,-0.016317016317016316,-0.025174825174825177,-0.025174825174825177,-0.01616161616161616,0.0012432012432012432,0.005594405594405594,-0.0048951048951048955,-0.006954156954156954,-0.00473970473970474,0.0012432012432012432,0.005594405594405594,-0.0009324009324009324,0.0012432012432012432,0.005594405594405594,0.018648018648018648,0.005594405594405594,0.018648018648018648,0.05128205128205128,-0.0010878010878010878,-0.0009324009324009324,0.0012432012432012432,0.005594405594405594,0.018648018648018648,0.0012432012432012432,0.005594405594405594,0.018648018648018648,0.018648018648018648,0.05128205128205128,0.005594405594405594,0.018648018648018648,0.05128205128205128,0.05128205128205128,0.12307692307692308,-0.0,0.0010878010878010878,0.0048951048951048955,0.016317016317016316,0.0048951048951048955,0.016317016317016316,0.04487179487179487,0.04487179487179487,0.016317016317016316,0.04487179487179487,0.1076923076923077,0.038461538461538464,0.09230769230769231,0.0010878010878010878,0.0048951048951048955,0.016317016317016316,0.04487179487179487,0.016317016317016316,0.04487179487179487,0.1076923076923077,0.04487179487179487,0.1076923076923077,0.09230769230769231,0.2,0.0048951048951048955,0.016317016317016316,0.04487179487179487,0.04487179487179487,0.1076923076923077,0.1076923076923077,0.2,0.016317016317016316,0.04487179487179487,0.1076923076923077,0.1076923076923077,0.23333333333333334,0.04487179487179487,0.1076923076923077,0.23333333333333334,0.1076923076923077,0.23333333333333334,0.23333333333333334,0.4666666666666667
[5. 2. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],-0.07692307692307693,-0.07892107892107893,-0.06471306471306472,-0.043356643356643354,-0.019580419580419582,-0.0,-0.0,-0.030969030969030968,-0.02227772227772228,-0.010152810152810153,-0.0,-0.0,-0.004351204351204351,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.007792207792207792,-0.0038073038073038073,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0010878010878010878,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 2. 2. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.34065934065934067,-0.21478521478521478,-0.12687312687312688,-0.06243756243756244,-0.019580419580419582,-0.0,-0.0,-0.1068931068931069,-0.052947052947052944,-0.017132867132867134,-0.0,-0.0,-0.013053613053613054,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.030969030969030968,-0.009790209790209791,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0048951048951048955,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 2. 2. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.7362637362637363,-0.4385614385614386,-0.21478521478521478,-0.07892107892107893,-0.016317016317016316,-0.0,-0.0,-0.2627372627372627,-0.10447885447885448,-0.024475524475524476,-0.0,-0.0,-0.03263403263403263,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08957708957708958,-0.020396270396270396,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.016317016317016316,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 3. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.34065934065934067,-0.23876123876123875,-0.15884115884115885,-0.09090909090909091,-0.035244755244755246,-0.0,-0.0,-0.09490509490509491,-0.052947052947052944,-0.019580419580419582,-0.0,-0.0,-0.009790209790209791,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.030969030969030968,-0.011421911421911422,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0048951048951048955,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 3. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.7362637362637363,-0.47052947052947053,-0.2647352647352647,-0.11938061938061938,-0.03263403263403263,-0.0,-0.0,-0.23876123876123875,-0.10589410589410589,-0.02937062937062937,-0.0,-0.0,-0.024475524475524476,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08957708957708958,-0.024475524475524476,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.016317016317016316,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 3. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-0.7582417582417582,-0.4065934065934066,-0.14285714285714285,-0.02564102564102564,-0.0,-0.0,-0.4725274725274725,-0.18681318681318682,-0.038461538461538464,-0.0,-0.0,-0.05384615384615385,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2087912087912088,-0.04487179487179487,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04487179487179487,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 3. 3. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-0.7802197802197802,-0.4725274725274725,-0.2087912087912088,-0.05128205128205128,-0.0,-0.0,-0.43956043956043955,-0.18681318681318682,-0.04487179487179487,-0.0,-0.0,-0.038461538461538464,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2087912087912088,-0.05384615384615385,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04487179487179487,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 4. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.7362637362637363,-0.5024975024975025,-0.3166833166833167,-0.16853146853146853,-0.05874125874125874,-0.0,-0.0,-0.23876123876123875,-0.11938061938061938,-0.039160839160839164,-0.0,-0.0,-0.024475524475524476,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07892107892107893,-0.024475524475524476,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.016317016317016316,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 4. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-0.7802197802197802,-0.4725274725274725,-0.2087912087912088,-0.05128205128205128,-0.0,-0.0,-0.4725274725274725,-0.21043956043956044,-0.05384615384615385,-0.0,-0.0,-0.05384615384615385,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.18681318681318682,-0.046153846153846156,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04487179487179487,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 4. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-0.7362637362637363,-0.34065934065934067,-0.07692307692307693,-0.0,-0.0,-0.7362637362637363,-0.34065934065934067,-0.07692307692307693,-0.0,-0.0,-0.07692307692307693,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3758241758241758,-0.09230769230769231,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1076923076923077,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 5. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-0.8021978021978022,-0.536996336996337,-0.2846153846153846,-0.09230769230769231,-0.0,-0.0,-0.4725274725274725,-0.23406593406593407,-0.07179487179487179,-0.0,-0.0,-0.05384615384615385,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.18681318681318682,-0.05384615384615385,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.038461538461538464,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[5. 5. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-0.7362637362637363,-0.34065934065934067,-0.07692307692307693,-0.0,-0.0,-0.7626373626373626,-0.3758241758241758,-0.09230769230769231,-0.0,-0.0,-0.1076923076923077,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3758241758241758,-0.09230769230769231,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09230769230769231,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[6. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],-0.07692307692307693,-0.08957708957708958,-0.08158508158508158,-0.06153846153846154,-0.03263403263403263,-0.0,-0.0,-0.030969030969030968,-0.025174825174825177,-0.013053613053613054,-0.0,-0.0,-0.004351204351204351,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.007792207792207792,-0.004351204351204351,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0010878010878010878,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[6. 2. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.34065934065934067,-0.23876123876123875,-0.15884115884115885,-0.09090909090909091,-0.035244755244755246,-0.0,-0.0,-0.1068931068931069,-0.06027306027306027,-0.022843822843822845,-0.0,-0.0,-0.013053613053613054,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.030969030969030968,-0.011421911421911422,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0048951048951048955,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[6. 2. 2. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.7362637362637363,-0.47052947052947053,-0.2647352647352647,-0.11938061938061938,-0.03263403263403263,-0.0,-0.0,-0.2627372627372627,-0.11938061938061938,-0.03426573426573427,-0.0,-0.0,-0.03263403263403263,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08957708957708958,-0.024475524475524476,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.016317016317016316,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[6. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-0.7582417582417582,-0.4065934065934066,-0.14285714285714285,-0.02564102564102564,-0.0,-0.0,-0.5054945054945055,-0.2087912087912088,-0.04487179487179487,-0.0,-0.0,-0.07179487179487179,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2087912087912088,-0.04487179487179487,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04487179487179487,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[6. 3. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-0.7362637362637363,-0.5024975024975025,-0.3166833166833167,-0.16853146853146853,-0.05874125874125874,-0.0,-0.0,-0.23876123876123875,-0.11938061938061938,-0.039160839160839164,-0.0,-0.0,-0.024475524475524476,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08957708957708958,-0.028554778554778556,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.016317016317016316,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[6. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-0.7802197802197802,-0.4725274725274725,-0.2087912087912088,-0.05128205128205128,-0.0,-0.0,-0.4725274725274725,-0.21043956043956044,-0.05384615384615385,-0.0,-0.0,-0.05384615384615385,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2087912087912088,-0.05384615384615385,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04487179487179487,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
